corpus_name,docs,query,operator_type,rank_mode,backend,iterations,hits,avg_latency_ms,avg_latency_ci_low_ms,avg_latency_ci_high_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,qps,qps_ci_low,qps_ci_high,alloc_bytes_per_query,allocs_per_query
wiki,835456,women AND science,BM25_TOPK,bm25,mmap-shards,5,15455,27.0880,24.9173,29.2587,26.6580,28.3870,24.6350,29.1220,36.9167,34.1779,40.1328,85432828,899649
wiki,835456,(feminism OR feminist) AND movement,COMPLEX,bm25,mmap-shards,5,3235,19.5546,18.9532,20.1560,19.6250,19.7900,18.9470,20.1870,51.1389,49.6129,52.7616,65741808,437352
wiki,835456,(five OR back) AND NOT result,COMPLEX,bm25,mmap-shards,5,197833,85.3604,26.7881,143.9327,64.6550,70.1670,60.8310,169.5040,11.7150,6.9477,37.3300,250540000,3423329
wiki,835456,(five OR back) AND result,COMPLEX,bm25,mmap-shards,5,70052,69.0598,30.2836,107.8360,56.7760,64.3640,49.0940,123.9210,14.4802,9.2733,33.0211,216402507,3307066
wiki,835456,(five OR caption) AND NOT single,COMPLEX,bm25,mmap-shards,5,341536,88.1844,43.9050,132.4638,71.5570,80.5310,67.5770,151.3800,11.3399,7.5492,22.7764,371641003,5122060
wiki,835456,(five OR caption) AND single,COMPLEX,bm25,mmap-shards,5,86219,73.0976,39.6368,106.5584,60.5640,87.6900,50.7960,113.4970,13.6803,9.3845,25.2291,296829646,4781269
wiki,835456,(five OR city) AND NOT back,COMPLEX,bm25,mmap-shards,5,245544,87.8386,50.4997,125.1775,75.0290,80.6770,69.8260,141.1610,11.3845,7.9887,19.8021,325204334,4449173
wiki,835456,(five OR city) AND back,COMPLEX,bm25,mmap-shards,5,103917,76.4478,44.8715,108.0241,65.2300,70.1310,61.2760,121.5840,13.0808,9.2572,22.2859,293981793,4369270
wiki,835456,(five OR country) AND NOT thus,COMPLEX,bm25,mmap-shards,5,293968,78.4068,46.0174,110.7962,63.4980,78.3900,63.1190,123.5990,12.7540,9.0256,21.7309,305807475,4016006
wiki,835456,(five OR country) AND thus,COMPLEX,bm25,mmap-shards,5,47445,59.1578,26.8103,91.5053,45.1040,64.6330,40.6600,102.5240,16.9039,10.9283,37.2991,235171337,3616730
wiki,835456,(five OR death) AND NOT developed,COMPLEX,bm25,mmap-shards,5,255855,83.6296,32.8085,134.4507,65.6610,66.7480,64.1680,156.8380,11.9575,7.4377,30.4799,285520524,3740429
wiki,835456,(five OR death) AND developed,COMPLEX,bm25,mmap-shards,5,54779,69.6988,32.9698,106.4278,56.5460,58.4510,54.8700,122.5720,14.3474,9.3960,30.3308,227483235,3446582
wiki,835456,(five OR developed) AND NOT series,COMPLEX,bm25,mmap-shards,5,152390,56.4596,51.9658,60.9534,57.0310,58.0390,52.3560,61.3630,17.7118,16.4060,19.2434,230008372,3145743
wiki,835456,(five OR developed) AND series,COMPLEX,bm25,mmap-shards,5,82081,74.2246,42.6603,105.7889,66.5600,77.0750,54.9500,116.7420,13.4726,9.4528,23.4410,217168987,3167034
wiki,835456,(five OR either) AND NOT making,COMPLEX,bm25,mmap-shards,5,161164,71.0082,34.6966,107.3198,57.8220,66.9660,53.4540,122.4490,14.0829,9.3179,28.8213,211014387,2796438
wiki,835456,(five OR either) AND making,COMPLEX,bm25,mmap-shards,5,64073,48.2800,46.7911,49.7689,48.0950,49.4120,46.9240,49.6060,20.7125,20.0929,21.3716,186480640,2727388
wiki,835456,(five OR established) AND NOT either,COMPLEX,bm25,mmap-shards,5,281450,83.8166,52.0612,115.5720,73.0290,76.0750,69.8300,129.3710,11.9308,8.6526,19.2082,299627929,3912510
wiki,835456,(five OR established) AND either,COMPLEX,bm25,mmap-shards,5,51731,65.0142,40.5507,89.4777,57.3540,84.6970,46.3580,87.5280,15.3813,11.1760,24.6605,232592619,3555716
wiki,835456,(five OR further) AND NOT named,COMPLEX,bm25,mmap-shards,5,147117,66.4722,29.1749,103.7695,51.4010,68.9810,47.0790,117.7360,15.0439,9.6367,34.2760,227989209,3426962
wiki,835456,(five OR further) AND named,COMPLEX,bm25,mmap-shards,5,90478,53.6098,36.6836,70.5360,47.8060,47.9970,46.9450,77.9880,18.6533,14.1771,27.2602,217633121,3491864
wiki,835456,(five OR important) AND NOT further,COMPLEX,bm25,mmap-shards,5,167356,52.5550,49.4055,55.7045,52.3970,54.6370,48.5420,54.8440,19.0277,17.9519,20.2406,217364348,2875346
wiki,835456,(five OR important) AND further,COMPLEX,bm25,mmap-shards,5,66230,61.2172,32.3786,90.0558,46.8120,76.4610,42.8670,94.7570,16.3353,11.1042,30.8846,191887387,2802634
wiki,835456,(five OR included) AND NOT death,COMPLEX,bm25,mmap-shards,5,170247,74.6336,33.4244,115.8428,56.0900,73.5860,55.2800,132.3780,13.3988,8.6324,29.9182,254824075,3741881
wiki,835456,(five OR included) AND death,COMPLEX,bm25,mmap-shards,5,92366,61.2438,31.4749,91.0127,50.3570,55.0380,48.3450,103.8690,16.3282,10.9875,31.7713,238821120,3768643
wiki,835456,(five OR less) AND NOT south,COMPLEX,bm25,mmap-shards,5,144555,54.0092,52.0449,55.9735,53.9650,54.2840,52.0820,56.4040,18.5154,17.8656,19.2142,232276588,3333811
wiki,835456,(five OR less) AND south,COMPLEX,bm25,mmap-shards,5,83440,75.5872,38.7340,112.4404,58.2970,79.8590,56.3750,125.7550,13.2298,8.8936,25.8171,220514260,3376781
wiki,835456,(five OR making) AND NOT original,COMPLEX,bm25,mmap-shards,5,159596,73.4016,31.1379,115.6653,60.3410,63.9260,53.0830,133.8440,13.6237,8.6456,32.1152,224620201,3176506
wiki,835456,(five OR making) AND original,COMPLEX,bm25,mmap-shards,5,76468,64.4688,35.8341,93.1035,55.1230,56.7760,51.5920,105.5820,15.5114,10.7407,27.9064,204927564,3160611
wiki,835456,(five OR named) AND NOT included,COMPLEX,bm25,mmap-shards,5,217546,66.8276,63.2331,70.4221,65.1190,69.1000,64.2680,70.7330,14.9639,14.2001,15.8145,278587067,3976410
wiki,835456,(five OR named) AND included,COMPLEX,bm25,mmap-shards,5,93938,68.4052,52.4149,84.3955,62.0490,69.7030,59.2250,90.2870,14.6188,11.8490,19.0785,246940385,3915492
wiki,835456,(five OR north) AND NOT third,COMPLEX,bm25,mmap-shards,5,230695,89.4886,52.4563,126.5209,69.2800,116.6570,66.3790,127.1290,11.1746,7.9038,19.0635,293993140,4026872
wiki,835456,(five OR north) AND third,COMPLEX,bm25,mmap-shards,5,89620,73.8686,43.3679,104.3693,61.4690,98.3900,53.0260,102.5900,13.5376,9.5814,23.0585,258429656,3922855
wiki,835456,(five OR point) AND NOT north,COMPLEX,bm25,mmap-shards,5,150920,71.7740,39.7173,103.8307,61.8490,85.8940,49.9540,110.0630,13.9326,9.6311,25.1780,245637780,3566465
wiki,835456,(five OR point) AND north,COMPLEX,bm25,mmap-shards,5,96945,67.1156,36.1411,98.0901,58.3450,59.6090,49.5010,111.1920,14.8997,10.1947,27.6693,238299414,3650066
wiki,835456,(five OR public) AND NOT less,COMPLEX,bm25,mmap-shards,5,225156,53.5006,50.1912,56.8100,52.4720,52.8400,51.8660,58.2230,18.6914,17.6025,19.9238,260442540,3420715
wiki,835456,(five OR public) AND less,COMPLEX,bm25,mmap-shards,5,55500,49.8680,39.7496,59.9864,46.0980,48.2020,45.0530,64.2940,20.0529,16.6705,25.1575,213724339,3191468
wiki,835456,(five OR result) AND NOT important,COMPLEX,bm25,mmap-shards,5,185755,67.7212,37.9223,97.5201,52.5680,89.4280,47.9590,98.0530,14.7664,10.2543,26.3697,225221742,2965393
wiki,835456,(five OR result) AND important,COMPLEX,bm25,mmap-shards,5,54208,53.0710,19.6757,86.4663,40.5630,44.7170,39.4940,101.0380,18.8427,11.5652,50.8240,190003507,2809371
wiki,835456,(five OR series) AND NOT caption,COMPLEX,bm25,mmap-shards,5,135317,60.5026,57.1310,63.8742,59.3030,60.4990,58.4590,65.1770,16.5282,15.6558,17.5036,278101473,4501756
wiki,835456,(five OR series) AND caption,COMPLEX,bm25,mmap-shards,5,141439,70.6368,63.7472,77.5264,68.7970,75.7490,65.0750,77.2640,14.1569,12.8988,15.6870,289870574,4781307
wiki,835456,(five OR single) AND NOT public,COMPLEX,bm25,mmap-shards,5,174370,69.3506,57.4682,81.2330,63.6130,75.7420,61.5540,83.0800,14.4195,12.3103,17.4009,243917569,3433277
wiki,835456,(five OR single) AND public,COMPLEX,bm25,mmap-shards,5,78393,75.9192,45.5898,106.2486,64.2570,97.7350,52.8900,106.4630,13.1719,9.4119,21.9347,222027452,3395268
wiki,835456,(five OR south) AND NOT point,COMPLEX,bm25,mmap-shards,5,243238,95.2802,50.2813,140.2791,76.7760,97.0630,71.2720,157.5010,10.4954,7.1286,19.8881,296735740,3948440
wiki,835456,(five OR south) AND point,COMPLEX,bm25,mmap-shards,5,77505,78.4258,50.5357,106.3159,65.7690,92.8850,59.7830,110.9310,12.7509,9.4059,19.7880,253074998,3770333
wiki,835456,(five OR third) AND NOT country,COMPLEX,bm25,mmap-shards,5,153766,71.3368,34.1885,108.4851,57.8290,60.3650,56.6350,124.8020,14.0180,9.2179,29.2496,249450009,3846094
wiki,835456,(five OR third) AND country,COMPLEX,bm25,mmap-shards,5,99394,49.1860,47.3201,51.0519,48.9760,49.3340,47.4000,51.5370,20.3310,19.5879,21.1327,239520363,3932346
wiki,835456,(five OR thus) AND NOT established,COMPLEX,bm25,mmap-shards,5,141980,54.8494,34.0477,75.6511,48.1840,49.4580,45.2220,84.6880,18.2317,13.2186,29.3705,225318819,3286583
wiki,835456,(five OR thus) AND established,COMPLEX,bm25,mmap-shards,5,81334,73.4592,39.5164,107.4020,62.1980,102.0170,47.7270,103.6580,13.6130,9.3108,25.3060,212288998,3325770
wiki,835456,(women OR female) AND scientists,COMPLEX,bm25,mmap-shards,5,5210,30.8970,29.6437,32.1503,30.9060,31.1070,29.5620,32.3570,32.3656,31.1040,33.7339,127343035,1451742
wiki,835456,(women OR feminism) AND rights,COMPLEX,bm25,mmap-shards,5,19865,38.5512,16.9418,60.1606,28.7510,42.0830,26.6200,67.5940,25.9395,16.6222,59.0257,107788212,1093544
wiki,835456,women NEAR/3 rights AND NOT men,COMPLEX,bm25,mmap-shards,5,2159,30.3950,27.8817,32.9083,30.6750,30.7690,28.2760,33.4310,32.9001,30.3875,35.8658,102298748,1385587
wiki,835456,17th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,23265,33.8184,29.4913,38.1455,35.3800,35.3880,28.5200,37.4780,29.5697,26.2154,33.9084,111396908,1640954
wiki,835456,18th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,30347,54.0204,21.1646,86.8762,37.2840,82.0890,32.7220,83.8070,18.5115,11.5106,47.2488,113854104,1691470
wiki,835456,19th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,69287,40.3362,36.8916,43.7808,39.2400,41.9030,37.6930,44.4050,24.7916,22.8411,27.1064,129160073,1962767
wiki,835456,20th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,132016,73.0476,45.0229,101.0723,68.7720,79.2210,50.8360,108.5250,13.6897,9.8939,22.2109,154668976,2406256
wiki,835456,21st NEAR/3 century,NEAR/3,bm25,mmap-shards,5,60422,43.9392,40.6750,47.2034,43.6620,44.9030,41.4400,47.9080,22.7587,21.1849,24.5851,123556500,1880774
wiki,835456,align NEAR/3 center,NEAR/3,bm25,mmap-shards,5,91641,94.7730,58.9591,130.5869,77.3190,125.2520,69.1190,127.1390,10.5515,7.6577,16.9609,301716561,1876769
wiki,835456,best NEAR/3 known,NEAR/3,bm25,mmap-shards,5,37222,63.8878,22.2974,105.4782,53.3760,59.4580,40.9670,122.2970,15.6524,9.4806,44.8483,139763721,2532855
wiki,835456,birth NEAR/3 date,NEAR/3,bm25,mmap-shards,5,153905,49.3676,43.9051,54.8301,48.6240,50.4370,44.7830,56.2750,20.2562,18.2381,22.7764,169246190,2786880
wiki,835456,birth NEAR/3 name,NEAR/3,bm25,mmap-shards,5,78994,69.3724,39.1352,99.6096,64.3370,68.1440,49.9270,110.8400,14.4150,10.0392,25.5525,194498539,3797196
wiki,835456,birth NEAR/3 place,NEAR/3,bm25,mmap-shards,5,149758,52.5954,50.1646,55.0262,52.5540,53.3980,49.6280,55.0120,19.0131,18.1732,19.9344,170251630,2804815
wiki,835456,births NEAR/3 category,NEAR/3,bm25,mmap-shards,5,187768,93.6586,69.2535,118.0637,88.0420,112.6350,74.4360,116.1790,10.6771,8.4700,14.4397,351609947,5359437
wiki,835456,category NEAR/3 people,NEAR/3,bm25,mmap-shards,5,167066,97.8328,52.5621,143.1035,82.7310,86.3360,76.0240,162.7270,10.2215,6.9880,19.0251,410871201,6157083
wiki,835456,class NEAR/3 wikitable,NEAR/3,bm25,mmap-shards,5,151994,42.0210,38.0597,45.9823,43.0900,43.8750,36.8890,45.0450,23.7976,21.7475,26.2745,159766176,2233329
wiki,835456,date NEAR/3 birth,NEAR/3,bm25,mmap-shards,5,153905,57.8552,29.5289,86.1815,44.9570,66.0490,40.6240,94.4300,17.2845,11.6034,33.8652,168197214,2787126
wiki,835456,date NEAR/3 death,NEAR/3,bm25,mmap-shards,5,113649,41.5130,39.1693,43.8567,40.2940,42.6990,40.1080,44.2760,24.0888,22.8015,25.5302,160922750,2804883
wiki,835456,death NEAR/3 date,NEAR/3,bm25,mmap-shards,5,113649,58.2006,26.6330,89.7682,43.9360,70.5800,36.9640,97.2500,17.1820,11.1398,37.5473,162111472,2804892
wiki,835456,death NEAR/3 place,NEAR/3,bm25,mmap-shards,5,108868,39.2076,37.6931,40.7221,39.0900,39.3660,38.1360,41.1780,25.5053,24.5567,26.5300,163043955,2821568
wiki,835456,deaths NEAR/3 category,NEAR/3,bm25,mmap-shards,5,118151,76.7562,62.4536,91.0588,73.4770,76.6960,66.2890,96.2150,13.0283,10.9819,16.0119,319614804,4929324
wiki,835456,each NEAR/3 other,NEAR/3,bm25,mmap-shards,5,39401,68.2902,39.4369,97.1435,60.8000,67.6480,51.1240,108.2290,14.6434,10.2941,25.3570,167569494,3175343
wiki,835456,even NEAR/3 though,NEAR/3,bm25,mmap-shards,5,23600,29.1372,25.0010,33.2734,28.0850,29.3880,26.1280,34.7110,34.3204,30.0540,39.9984,94905617,1350545
wiki,835456,female NEAR/3 scientists,NEAR/3,bm25,mmap-shards,5,87,30.5570,0.6085,60.5055,19.7540,21.8480,17.9390,73.6390,32.7257,16.5274,1643.2854,67405376,556752
wiki,835456,first NEAR/3 time,NEAR/3,bm25,mmap-shards,5,54445,73.1956,68.0433,78.3479,71.2470,73.4860,70.3690,80.2840,13.6620,12.7636,14.6965,231931971,4268549
wiki,835456,many NEAR/3 other,NEAR/3,bm25,mmap-shards,5,27587,79.4688,45.4855,113.4521,62.3300,96.8340,58.4900,119.3960,12.5836,8.8143,21.9851,181411080,3604771
wiki,835456,most NEAR/3 common,NEAR/3,bm25,mmap-shards,5,20259,40.5340,34.9404,46.1276,40.0410,44.1320,35.3390,45.9860,24.6706,21.6790,28.6202,128779249,2206878
wiki,835456,most NEAR/3 important,NEAR/3,bm25,mmap-shards,5,26433,53.3868,22.4091,84.3645,44.3870,45.2170,36.9190,97.6450,18.7312,11.8533,44.6248,128388780,2178532
wiki,835456,nbsp NEAR/3 million,NEAR/3,bm25,mmap-shards,5,15642,34.7706,31.2190,38.3222,33.7780,35.5090,31.7820,39.3090,28.7599,26.0945,32.0318,123598862,1479540
wiki,835456,north NEAR/3 america,NEAR/3,bm25,mmap-shards,5,35978,48.0746,23.4331,72.7161,44.6660,66.7870,27.4090,70.4110,20.8010,13.7521,42.6747,116714923,1725378
wiki,835456,other NEAR/3 hand,NEAR/3,bm25,mmap-shards,5,16474,44.1008,34.6741,53.5275,41.4710,45.0760,38.2000,56.8060,22.6753,18.6820,28.8400,143343308,2560421
wiki,835456,prime NEAR/3 minister,NEAR/3,bm25,mmap-shards,5,32006,41.0212,-7.3547,89.3971,25.4970,26.4130,20.4510,110.5920,24.3776,11.1860,0.0000,79371136,647555
wiki,835456,right NEAR/3 thumb,NEAR/3,bm25,mmap-shards,5,124259,62.6950,56.1156,69.2744,60.5920,61.3150,59.2800,72.0840,15.9502,14.4353,17.8204,208073864,3220714
wiki,835456,same NEAR/3 time,NEAR/3,bm25,mmap-shards,5,38872,53.4760,30.8442,76.1078,49.5400,53.4030,39.9600,84.3470,18.7000,13.1393,32.4210,159051331,2960849
wiki,835456,same NEAR/3 year,NEAR/3,bm25,mmap-shards,5,41843,39.8884,36.4280,43.3488,38.2790,40.3190,38.0760,44.5890,25.0699,23.0687,27.4514,156445600,2867444
wiki,835456,style NEAR/3 text,NEAR/3,bm25,mmap-shards,5,66720,55.6998,32.4304,78.9692,47.3630,50.4300,45.3210,89.0540,17.9534,12.6632,30.8352,247809489,1728127
wiki,835456,text NEAR/3 align,NEAR/3,bm25,mmap-shards,5,72406,63.5604,35.6194,91.5014,47.5670,87.9310,46.3160,88.4850,15.7331,10.9288,28.0746,246021900,1451135
wiki,835456,thumb NEAR/3 left,NEAR/3,bm25,mmap-shards,5,94741,68.3322,38.2588,98.4056,55.9640,67.1610,53.3730,110.5370,14.6344,10.1620,26.1378,205481288,3235890
wiki,835456,thumb NEAR/3 right,NEAR/3,bm25,mmap-shards,5,124259,71.6946,65.2379,78.1513,71.5280,74.1310,66.0050,79.0620,13.9481,12.7957,15.3285,209954732,3218247
wiki,835456,thumb NEAR/3 upright,NEAR/3,bm25,mmap-shards,5,60525,71.2796,41.3368,101.2224,54.8930,94.4730,52.2060,100.6660,14.0293,9.8792,24.1915,142788182,2216127
wiki,835456,took NEAR/3 place,NEAR/3,bm25,mmap-shards,5,42473,37.4324,36.3559,38.5089,37.8950,37.9180,36.3290,38.3250,26.7148,25.9680,27.5059,133752004,2417330
wiki,835456,united NEAR/3 kingdom,NEAR/3,bm25,mmap-shards,5,76026,67.4204,38.6762,96.1646,53.8040,91.4530,48.5130,93.8900,14.8323,10.3988,25.8557,152114153,2384371
wiki,835456,united NEAR/3 nations,NEAR/3,bm25,mmap-shards,5,15050,36.1464,33.5411,38.7517,36.1820,37.9330,33.8380,38.5080,27.6653,25.8053,29.8142,124371820,1906252
wiki,835456,united NEAR/3 states,NEAR/3,bm25,mmap-shards,5,259400,97.4326,58.8141,136.0511,83.7240,85.2850,82.0420,153.0390,10.2635,7.3502,17.0027,244242350,3719384
wiki,835456,university NEAR/3 press,NEAR/3,bm25,mmap-shards,5,33954,49.3254,16.2941,82.3567,39.6050,48.1420,31.6870,95.3560,20.2735,12.1423,61.3717,116478427,1535135
wiki,835456,voting NEAR/3 rights,NEAR/3,bm25,mmap-shards,5,1864,18.4956,17.4272,19.5640,18.3250,18.8210,17.4340,19.7520,54.0669,51.1142,57.3817,64006033,409089
wiki,835456,well NEAR/3 known,NEAR/3,bm25,mmap-shards,5,34209,44.2212,38.1374,50.3050,44.1600,47.1140,39.2400,50.7990,22.6136,19.8787,26.2210,154539004,3063513
wiki,835456,wikitable NEAR/3 sortable,NEAR/3,bm25,mmap-shards,5,56028,41.8230,23.7838,59.8622,44.4490,54.0680,26.4490,57.0950,23.9103,16.7050,42.0455,97590227,1171060
wiki,835456,women NEAR/3 education,NEAR/3,bm25,mmap-shards,5,1012,20.9468,20.2075,21.6861,20.6060,21.5850,20.4290,21.6060,47.7400,46.1124,49.4867,85890856,986402
wiki,835456,women NEAR/3 rights,NEAR/3,bm25,mmap-shards,5,3804,20.9404,19.4667,22.4141,20.3010,21.6650,20.0080,22.6820,47.7546,44.6148,51.3697,81198819,815137
wiki,835456,women NEAR/3 science,NEAR/3,bm25,mmap-shards,5,743,32.8152,12.6607,52.9697,22.2630,50.0270,19.4150,51.0910,30.4737,18.8787,78.9844,82252203,869389
wiki,835456,years NEAR/3 later,NEAR/3,bm25,mmap-shards,5,50797,46.5844,45.3880,47.7808,46.7520,46.8630,45.0290,47.6750,21.4664,20.9289,22.0322,175620558,3376678
wiki,835456,york NEAR/3 city,NEAR/3,bm25,mmap-shards,5,49840,55.2866,26.8023,83.7709,41.6400,72.2980,37.0170,87.0830,18.0876,11.9373,37.3103,150677697,2194311
wiki,835456,feminism AND NOT anarchism,NOT,bm25,mmap-shards,5,2183,13.9334,13.4971,14.3697,13.8880,14.1680,13.4980,14.3860,71.7700,69.5907,74.0902,50779214,23189
wiki,835456,five AND NOT area,NOT,bm25,mmap-shards,5,106350,38.3236,36.7872,39.8600,38.7320,38.8730,36.2330,39.4580,26.0936,25.0878,27.1833,146317352,2087518
wiki,835456,five AND NOT back,NOT,bm25,mmap-shards,5,100968,47.9574,23.3251,72.5897,34.5530,69.6100,31.6210,69.7020,20.8518,13.7761,42.8723,120528102,1688105
wiki,835456,five AND NOT book,NOT,bm25,mmap-shards,5,123575,31.4970,29.5572,33.4368,32.3760,32.5030,29.3810,32.9310,31.7491,29.9072,33.8327,121186585,1503373
wiki,835456,five AND NOT caption,NOT,bm25,mmap-shards,5,75975,49.9498,23.0009,76.8987,37.0270,72.0600,32.5960,75.1810,20.0201,13.0041,43.4766,141373747,2612461
wiki,835456,five AND NOT central,NOT,bm25,mmap-shards,5,120520,36.6694,31.9107,41.4281,35.2080,40.2340,33.0260,41.2780,27.2707,24.1382,31.3374,121416268,1564832
wiki,835456,five AND NOT city,NOT,bm25,mmap-shards,5,89034,61.6068,28.4264,94.7872,50.3650,78.7940,37.9520,99.7800,16.2320,10.5499,35.1786,146614560,2183780
wiki,835456,five AND NOT country,NOT,bm25,mmap-shards,5,95790,39.5664,34.8936,44.2392,39.2100,42.1480,35.7360,44.4870,25.2740,22.6044,28.6585,132189812,2085413
wiki,835456,five AND NOT created,NOT,bm25,mmap-shards,5,121336,42.3016,24.6910,59.9122,36.6650,37.3430,34.7170,67.6050,23.6398,16.6911,40.5005,117535155,1503672
wiki,835456,five AND NOT death,NOT,bm25,mmap-shards,5,104308,40.9526,36.5094,45.3958,40.9180,41.8500,35.6420,45.6600,24.4185,22.0285,27.3902,130277672,1887992
wiki,835456,five AND NOT described,NOT,bm25,mmap-shards,5,127832,37.9110,33.7165,42.1055,39.4900,39.9320,33.5010,41.4230,26.3776,23.7499,29.6590,115584699,1383046
wiki,835456,five AND NOT developed,NOT,bm25,mmap-shards,5,128905,54.3440,21.1247,87.5633,38.3900,62.6900,35.2600,97.8510,18.4013,11.4203,47.3379,116138150,1378197
wiki,835456,five AND NOT development,NOT,bm25,mmap-shards,5,125507,36.8070,34.8157,38.7983,37.5060,37.6730,34.1840,38.2340,27.1687,25.7743,28.7227,118100526,1436348
wiki,835456,five AND NOT does,NOT,bm25,mmap-shards,5,136290,56.6614,24.3685,88.9543,39.0060,75.7420,36.6980,92.9520,17.6487,11.2417,41.0365,114210988,1293333
wiki,835456,five AND NOT down,NOT,bm25,mmap-shards,5,108658,35.0074,32.9023,37.1125,35.2740,36.0000,32.4050,36.8560,28.5654,26.9451,30.3931,118485716,1589447
wiki,835456,five AND NOT either,NOT,bm25,mmap-shards,5,130966,39.5910,34.0914,45.0906,37.9320,41.9790,35.1790,46.1120,25.2583,22.1776,29.3329,114216795,1320811
wiki,835456,five AND NOT established,NOT,bm25,mmap-shards,5,101719,39.9522,24.4223,55.4821,34.7250,36.8810,31.7740,62.0930,25.0299,18.0238,40.9463,133233052,2013354
wiki,835456,five AND NOT family,NOT,bm25,mmap-shards,5,105642,32.7604,31.4236,34.0972,33.1730,33.3060,31.1860,33.9350,30.5247,29.3279,31.8232,128043376,1852021
wiki,835456,five AND NOT former,NOT,bm25,mmap-shards,5,94672,49.9906,30.8400,69.1412,48.5000,57.8800,35.5880,71.9910,20.0038,14.4632,32.4254,128894748,1951878
wiki,835456,five AND NOT further,NOT,bm25,mmap-shards,5,118740,33.1840,30.3736,35.9944,32.5750,34.8850,30.1130,35.8830,30.1350,27.7821,32.9233,115028486,1444344
wiki,835456,five AND NOT held,NOT,bm25,mmap-shards,5,108720,32.6852,29.6862,35.6842,32.0020,33.6670,30.3390,36.3840,30.5949,28.0236,33.6857,119528755,1601463
wiki,835456,five AND NOT important,NOT,bm25,mmap-shards,5,130340,35.6450,25.5675,45.7225,32.0820,35.8370,28.8940,49.4820,28.0544,21.8711,39.1122,115586062,1366361
wiki,835456,five AND NOT included,NOT,bm25,mmap-shards,5,103808,31.5040,29.5663,33.4417,31.1620,31.9660,29.8430,33.9280,31.7420,29.9028,33.8223,119195979,1645421
wiki,835456,five AND NOT just,NOT,bm25,mmap-shards,5,110214,51.3994,14.6481,88.1507,35.7690,64.4140,29.1850,97.6520,19.4555,11.3442,68.2682,117310254,1556342
wiki,835456,five AND NOT less,NOT,bm25,mmap-shards,5,127807,31.9440,28.4376,35.4504,31.0520,32.1010,29.2480,36.6540,31.3048,28.2084,35.1647,114059704,1350758
wiki,835456,five AND NOT making,NOT,bm25,mmap-shards,5,117679,41.2606,22.7049,59.8163,35.4650,45.2140,29.2780,65.5690,24.2362,16.7179,44.0434,114507998,1441859
wiki,835456,five AND NOT named,NOT,bm25,mmap-shards,5,98968,33.8716,30.0999,37.6433,34.7430,36.4450,30.2700,36.8270,29.5233,26.5652,33.2227,126845417,1915703
wiki,835456,five AND NOT near,NOT,bm25,mmap-shards,5,116786,33.2722,31.1772,35.3672,32.5070,34.5340,31.4000,35.5030,30.0551,28.2748,32.0747,120521484,1612109
wiki,835456,five AND NOT north,NOT,bm25,mmap-shards,5,99974,55.4894,20.6674,90.3114,39.8320,55.4650,38.3790,104.0680,18.0215,11.0728,48.3854,135478356,1968127
wiki,835456,five AND NOT original,NOT,bm25,mmap-shards,5,111177,38.2334,34.1462,42.3206,39.6060,39.7880,33.1440,41.6400,26.1551,23.6291,29.2859,121085948,1642574
wiki,835456,five AND NOT point,NOT,bm25,mmap-shards,5,118202,55.1554,24.8898,85.4210,41.6670,74.1290,33.4790,88.0950,18.1306,11.7067,40.1771,117808531,1501390
wiki,835456,five AND NOT power,NOT,bm25,mmap-shards,5,122660,36.6048,34.2338,38.9758,36.7990,37.2560,33.5140,38.7410,27.3188,25.6569,29.2109,118239736,1443127
wiki,835456,five AND NOT present,NOT,bm25,mmap-shards,5,112711,37.2236,33.6424,40.8048,38.3670,38.5230,32.4430,39.9260,26.8647,24.5069,29.7244,123067808,1695709
wiki,835456,five AND NOT public,NOT,bm25,mmap-shards,5,107022,45.6338,25.9393,65.3283,39.6900,40.0380,36.8550,73.9110,21.9136,15.3073,38.5515,125484910,1725258
wiki,835456,five AND NOT published,NOT,bm25,mmap-shards,5,124161,35.4788,34.2445,36.7131,35.6120,36.0560,34.2400,36.7250,28.1858,27.2383,29.2017,120375435,1510577
wiki,835456,five AND NOT rather,NOT,bm25,mmap-shards,5,132200,59.1466,25.9013,92.3919,46.7040,82.6930,35.5270,93.0000,16.9071,10.8235,38.6081,113708414,1300872
wiki,835456,five AND NOT related,NOT,bm25,mmap-shards,5,133830,37.2354,33.0409,41.4299,37.2390,37.8140,34.1860,42.5300,26.8562,24.1372,30.2655,114564619,1329217
wiki,835456,five AND NOT result,NOT,bm25,mmap-shards,5,119649,32.4944,29.8943,35.0945,33.0750,33.2860,29.1860,34.8340,30.7745,28.4945,33.4512,115942888,1452675
wiki,835456,five AND NOT series,NOT,bm25,mmap-shards,5,105268,49.4172,27.5639,71.2705,41.8600,51.6860,36.8270,79.0790,20.2359,14.0311,36.2793,130926112,1726798
wiki,835456,five AND NOT short,NOT,bm25,mmap-shards,5,119694,31.2500,28.7764,33.7236,31.6160,31.8250,29.1230,34.1000,32.0000,29.6528,34.7507,117313497,1489575
wiki,835456,five AND NOT single,NOT,bm25,mmap-shards,5,114872,46.9778,25.3144,68.6412,48.0600,52.9170,29.6260,72.4790,21.2867,14.5685,39.5032,119499710,1544359
