corpus_name,docs,query,operator_type,rank_mode,backend,iterations,hits,avg_latency_ms,avg_latency_ci_low_ms,avg_latency_ci_high_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,qps,qps_ci_low,qps_ci_high,alloc_bytes_per_query,allocs_per_query
wiki,417728,power,TERM,bm25,mmap-shards,5,71938,25.5610,-1.6305,52.7525,15.2980,18.6340,14.1930,64.6250,39.1221,18.9565,0.0000,37893936,368706
wiki,417728,present,TERM,bm25,mmap-shards,5,110315,23.8904,22.3378,25.4430,23.5290,24.5510,22.2880,25.6080,41.8578,39.3035,44.7673,42824731,558952
wiki,417728,public,TERM,bm25,mmap-shards,5,103215,19.2862,18.0341,20.5383,19.1030,19.9210,17.9310,20.5710,51.8505,48.6894,55.4506,43211467,526559
wiki,417728,published,TERM,bm25,mmap-shards,5,76141,15.7674,15.2410,16.2938,15.6400,16.1740,15.2930,16.2480,63.4220,61.3732,65.6123,37995811,388774
wiki,417728,rather,TERM,bm25,mmap-shards,5,58278,26.0050,9.0948,42.9152,17.6440,35.5550,14.7060,45.2420,38.4541,23.3018,109.9524,33903830,296445
wiki,417728,related,TERM,bm25,mmap-shards,5,59825,13.2412,12.2893,14.1931,12.9830,13.1720,12.6600,14.5700,75.5219,70.4569,81.3714,34130584,304302
wiki,417728,result,TERM,bm25,mmap-shards,5,73226,15.1550,13.8930,16.4170,14.7840,15.7490,13.9470,16.5690,65.9848,60.9126,71.9785,36648424,372222
wiki,417728,rights,TERM,bm25,mmap-shards,5,39255,12.7468,10.7206,14.7730,13.0750,14.0350,10.7190,14.4840,78.4511,67.6912,93.2781,31935017,202562
wiki,417728,scientist,TERM,bm25,mmap-shards,5,14366,9.0458,8.1892,9.9024,9.4100,9.5420,7.9990,9.5930,110.5485,100.9859,122.1117,27110395,75737
wiki,417728,scientists,TERM,bm25,mmap-shards,5,13418,8.9886,8.0037,9.9735,8.9230,9.5410,8.0580,9.9990,111.2520,100.2659,124.9418,27055441,70991
wiki,417728,series,TERM,bm25,mmap-shards,5,96290,24.7520,14.8875,34.6165,21.7800,21.8560,20.1550,38.9130,40.4008,28.8880,67.1704,45746486,498221
wiki,417728,short,TERM,bm25,mmap-shards,5,74836,16.5736,15.6372,17.5100,16.7540,16.8440,15.4110,17.4610,60.3369,57.1103,63.9500,37031899,380799
wiki,417728,single,TERM,bm25,mmap-shards,5,79104,18.4158,17.4449,19.3867,18.3190,18.7970,17.3350,19.4490,54.3012,51.5818,57.3233,38400611,403571
wiki,417728,sometimes,TERM,bm25,mmap-shards,5,57362,16.2164,15.1033,17.3295,15.8830,17.1650,15.2360,17.1660,61.6660,57.7051,66.2106,33748107,292012
wiki,417728,south,TERM,bm25,mmap-shards,5,123810,35.1648,14.7152,55.6144,24.1420,45.6960,22.8080,59.1630,28.4375,17.9809,67.9571,49380550,635875
wiki,417728,style,TERM,bm25,mmap-shards,5,98317,26.4694,24.9826,27.9562,26.3950,27.3650,24.6360,27.7020,37.7795,35.7703,40.0278,76766331,538235
wiki,417728,suffrage,TERM,bm25,mmap-shards,5,2381,7.6796,6.6830,8.6762,7.5620,8.1940,6.5980,8.6910,130.2151,115.2573,149.6342,25383425,15250
wiki,417728,third,TERM,bm25,mmap-shards,5,87302,30.7508,6.8241,54.6775,19.7300,33.7020,17.7640,63.2480,32.5195,18.2891,146.5390,39175121,443947
wiki,417728,thus,TERM,bm25,mmap-shards,5,57013,16.5950,14.6453,18.5447,17.0940,17.1430,13.8690,17.9220,60.2591,53.9239,68.2811,33795436,290328
wiki,417728,vote,TERM,bm25,mmap-shards,5,21490,10.2040,8.9621,11.4459,10.4740,11.0340,8.7220,11.0920,98.0008,87.3676,111.5808,28849924,112810
wiki,417728,women,TERM,bm25,mmap-shards,5,52284,15.4776,13.4211,17.5341,16.2560,16.3430,13.1770,17.2400,64.6095,57.0318,74.5095,35467435,270697
wiki,417728,area,TFIDF_TOPK,bm25,mmap-shards,5,141583,48.5908,19.9665,77.2151,39.8780,40.2080,35.8560,89.7090,20.5800,12.9508,50.0839,58288688,750518
wiki,417728,back,TFIDF_TOPK,bm25,mmap-shards,5,94882,20.3422,17.5021,23.1823,20.3860,20.6510,17.2730,23.6660,49.1589,43.1364,57.1358,40409220,481972
wiki,417728,book,TFIDF_TOPK,bm25,mmap-shards,5,76180,19.8178,18.6243,21.0113,20.2150,20.3830,18.7370,20.8880,50.4597,47.5935,53.6932,38708505,390541
wiki,417728,caption,TFIDF_TOPK,bm25,mmap-shards,5,184944,25.5864,22.7724,28.4004,25.4150,27.5510,23.2890,28.2110,39.0833,35.2107,43.9129,52720161,932279
wiki,417728,central,TFIDF_TOPK,bm25,mmap-shards,5,87370,27.9380,6.7657,49.1103,21.1510,27.3350,16.4530,57.4620,35.7935,20.3623,147.8054,39838488,445272
wiki,417728,city,TFIDF_TOPK,bm25,mmap-shards,5,144828,27.2718,23.6419,30.9017,26.9150,28.9180,23.5690,31.1930,36.6679,32.3606,42.2979,58929131,752920
wiki,417728,country,TFIDF_TOPK,bm25,mmap-shards,5,137410,21.8962,20.5976,23.1948,22.1760,22.3610,20.2730,23.0640,45.6700,43.1132,48.5493,47433678,697264
wiki,417728,created,TFIDF_TOPK,bm25,mmap-shards,5,78127,19.7356,5.4237,34.0475,14.6410,16.7280,13.1050,40.2190,50.6699,29.3707,184.3777,37353328,396833
wiki,417728,death,TFIDF_TOPK,bm25,mmap-shards,5,110338,22.0014,15.2140,28.7888,22.3170,23.6820,16.7300,30.1000,45.4517,34.7357,65.7290,44528430,561612
wiki,417728,described,TFIDF_TOPK,bm25,mmap-shards,5,65526,15.4048,13.5339,17.2757,15.9920,16.1990,13.4490,17.1270,64.9148,57.8848,73.8884,35201310,333101
wiki,417728,developed,TFIDF_TOPK,bm25,mmap-shards,5,66185,15.2732,13.3161,17.2303,15.8220,16.2890,13.2340,16.9830,65.4742,58.0374,75.0970,35445776,336673
wiki,417728,development,TFIDF_TOPK,bm25,mmap-shards,5,71195,14.8336,13.5663,16.1009,14.7320,15.2370,13.7270,16.3420,67.4145,62.1085,73.7118,36919300,363352
wiki,417728,does,TFIDF_TOPK,bm25,mmap-shards,5,55610,24.4452,7.3455,41.5449,15.6930,37.6370,12.5860,41.1950,40.9078,24.0703,136.1383,33656542,283327
wiki,417728,down,TFIDF_TOPK,bm25,mmap-shards,5,86835,15.8124,14.3248,17.3000,16.3860,16.4820,13.7620,16.6830,63.2415,57.8034,69.8091,38821827,440850
wiki,417728,either,TFIDF_TOPK,bm25,mmap-shards,5,60580,14.9016,13.0538,16.7494,15.5170,15.9190,12.4020,15.9770,67.1069,59.7035,76.6063,34186707,308018
wiki,417728,established,TFIDF_TOPK,bm25,mmap-shards,5,133559,30.9296,21.8366,40.0226,28.5290,30.7120,24.2040,43.3440,32.3315,24.9859,45.7948,47866360,678049
wiki,417728,family,TFIDF_TOPK,bm25,mmap-shards,5,124272,35.5018,21.6411,49.3625,30.0690,42.9400,26.5100,51.4150,28.1676,20.2583,46.2084,46028617,631132
wiki,417728,feminism AND women,TFIDF_TOPK,bm25,mmap-shards,5,1179,11.1798,10.1169,12.2427,11.0520,11.3750,10.1300,12.4750,89.4470,81.6815,98.8442,36136948,279937
wiki,417728,five,TFIDF_TOPK,bm25,mmap-shards,5,96888,17.3416,16.0105,18.6727,16.8570,18.0420,16.2140,18.8430,57.6648,53.5540,62.4592,40489046,491580
wiki,417728,former,TFIDF_TOPK,bm25,mmap-shards,5,118788,18.9490,18.2610,19.6370,19.0110,19.3340,18.1810,19.5760,52.7732,50.9241,54.7617,44996438,603618
wiki,417728,further,TFIDF_TOPK,bm25,mmap-shards,5,73980,25.3858,-1.4971,52.2687,16.0670,17.3290,14.5470,64.0730,39.3921,19.1319,0.0000,36461888,375439
wiki,417728,held,TFIDF_TOPK,bm25,mmap-shards,5,88005,17.8228,15.9182,19.7274,17.7720,19.0400,15.4920,19.3590,56.1079,50.6908,62.8213,39383004,447374
wiki,417728,important,TFIDF_TOPK,bm25,mmap-shards,5,65344,17.5282,16.1459,18.9105,17.8720,18.1190,16.2940,18.8870,57.0509,52.8808,61.9351,35278892,332323
wiki,417728,included,TFIDF_TOPK,bm25,mmap-shards,5,93366,20.2162,15.9164,24.5160,19.8950,22.3570,15.6710,24.6550,49.4653,40.7897,62.8283,39703428,473308
wiki,417728,just,TFIDF_TOPK,bm25,mmap-shards,5,83441,15.6934,13.5955,17.7913,15.0880,16.7120,14.0220,18.1160,63.7211,56.2073,73.5537,37932156,423111
wiki,417728,less,TFIDF_TOPK,bm25,mmap-shards,5,64488,15.4012,12.6938,18.1086,14.2980,16.2160,13.7790,18.8750,64.9300,55.2225,78.7784,34977328,327882
wiki,417728,making,TFIDF_TOPK,bm25,mmap-shards,5,72018,14.7164,12.4846,16.9482,13.9290,16.2900,12.9540,16.9720,67.9514,59.0034,80.0985,36055728,365485
wiki,417728,named,TFIDF_TOPK,bm25,mmap-shards,5,124340,20.0950,18.0303,22.1597,20.9700,21.0100,17.4000,21.4930,49.7636,45.1271,55.4621,44747684,629287
wiki,417728,near,TFIDF_TOPK,bm25,mmap-shards,5,90856,17.7232,14.9930,20.4534,18.9430,19.2460,15.2330,19.7540,56.4232,48.8917,66.6977,39693040,461812
wiki,417728,north,TFIDF_TOPK,bm25,mmap-shards,5,127096,33.9978,8.4099,59.5857,25.3000,28.6310,22.5510,70.6110,29.4137,16.7826,118.9072,49461702,651853
wiki,417728,original,TFIDF_TOPK,bm25,mmap-shards,5,90947,18.4408,16.6957,20.1859,18.7810,18.8150,16.8030,20.4090,54.2276,49.5396,59.8956,39886667,462375
wiki,417728,point,TFIDF_TOPK,bm25,mmap-shards,5,80366,18.4826,16.5687,20.3965,19.4040,19.4730,16.0500,19.6440,54.1049,49.0280,60.3547,38458947,409623
wiki,417728,power,TFIDF_TOPK,bm25,mmap-shards,5,71938,19.5506,16.8633,22.2379,20.1790,20.8220,15.8290,21.2430,51.1493,44.9682,59.3004,37893907,368706
wiki,417728,present,TFIDF_TOPK,bm25,mmap-shards,5,110315,37.2942,16.4303,58.1581,30.6100,41.7480,21.8220,64.4370,26.8138,17.1945,60.8633,42832408,558953
wiki,417728,public,TFIDF_TOPK,bm25,mmap-shards,5,103215,20.5028,19.6209,21.3847,20.1790,20.9150,19.8830,21.5490,48.7738,46.7624,50.9660,43211480,526559
wiki,417728,published,TFIDF_TOPK,bm25,mmap-shards,5,76141,17.1800,15.2514,19.1086,16.5650,17.2190,15.9620,19.8350,58.2072,52.3324,65.5679,37995798,388774
wiki,417728,rather,TFIDF_TOPK,bm25,mmap-shards,5,58278,15.2014,13.0085,17.3943,15.5440,15.8870,12.9690,17.5620,65.7834,57.4900,76.8730,33903734,296445
wiki,417728,related,TFIDF_TOPK,bm25,mmap-shards,5,59825,31.7274,-1.4707,64.9255,19.8390,22.7520,18.1360,79.4520,31.5185,15.4023,0.0000,34130622,304302
wiki,417728,result,TFIDF_TOPK,bm25,mmap-shards,5,73226,19.9136,16.7624,23.0648,20.6340,21.8100,15.6900,21.8410,50.2169,43.3561,59.6573,36648424,372222
wiki,417728,series,TFIDF_TOPK,bm25,mmap-shards,5,96290,19.8430,18.9511,20.7349,19.7330,20.4440,18.9970,20.6960,50.3956,48.2278,52.7674,45746467,498221
wiki,417728,short,TFIDF_TOPK,bm25,mmap-shards,5,74836,17.2108,16.2063,18.2153,17.4890,17.7650,15.9460,17.9470,58.1031,54.8990,61.7043,37031902,380799
wiki,417728,single,TFIDF_TOPK,bm25,mmap-shards,5,79104,31.1024,-1.9834,64.1882,19.0780,20.2320,18.4160,78.7620,32.1519,15.5792,0.0000,38381856,403569
wiki,417728,sometimes,TFIDF_TOPK,bm25,mmap-shards,5,57362,16.2002,15.2722,17.1282,15.9050,16.8010,15.3050,17.1320,61.7276,58.3834,65.4783,33748107,292012
wiki,417728,south,TFIDF_TOPK,bm25,mmap-shards,5,123810,23.7530,21.5768,25.9292,23.6600,24.8000,21.3200,25.9370,42.0999,38.5665,46.3461,49376630,635874
wiki,417728,style,TFIDF_TOPK,bm25,mmap-shards,5,98317,25.7524,23.3912,28.1136,26.0020,27.3180,23.6800,27.8340,38.8313,35.5700,42.7511,76765972,538235
wiki,417728,third,TFIDF_TOPK,bm25,mmap-shards,5,87302,22.3314,9.4986,35.1642,18.3590,21.5190,15.6870,40.3240,44.7800,28.4380,105.2788,39175121,443947
wiki,417728,thus,TFIDF_TOPK,bm25,mmap-shards,5,57013,16.2154,14.3874,18.0434,16.0890,17.3330,14.5400,18.0350,61.6698,55.4221,69.5050,33795440,290328
wiki,417728,title,TFIDF_TOPK,bm25,mmap-shards,5,130500,22.5404,20.9052,24.1756,22.8340,23.6360,20.7140,23.8130,44.3648,41.3640,47.8350,48110441,663675
wiki,417728,women AND rights,TFIDF_TOPK,bm25,mmap-shards,5,13377,16.1928,13.8338,18.5518,15.4290,17.0220,14.3810,19.1110,61.7558,53.9031,72.2867,45837739,496143
wiki,417728,women AND science,TFIDF_TOPK,bm25,mmap-shards,5,10306,26.0354,6.5576,45.5132,18.2660,25.3640,15.0150,53.2730,38.4092,21.9717,152.4943,45979660,519518
