corpus_name,docs,query,operator_type,rank_mode,backend,iterations,hits,avg_latency_ms,avg_latency_ci_low_ms,avg_latency_ci_high_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,qps,qps_ci_low,qps_ci_high,alloc_bytes_per_query,allocs_per_query
wiki,50000,(feminism OR feminist) AND movement,COMPLEX,bm25,mmap-shards,5,635,7.1892,6.9754,7.4030,7.1910,7.2630,6.9470,7.4150,139.0975,135.0809,143.3604,5227896,57171
wiki,50000,(five OR back) AND NOT result,COMPLEX,bm25,mmap-shards,5,13352,32.3928,25.9584,38.8272,30.1820,30.2690,29.8660,41.6600,30.8711,25.7551,38.5232,21892968,339583
wiki,50000,(five OR back) AND result,COMPLEX,bm25,mmap-shards,5,10527,32.3822,26.1030,38.6614,29.9830,31.1020,29.6340,41.3720,30.8812,25.8656,38.3098,21801947,354934
wiki,50000,(five OR caption) AND NOT single,COMPLEX,bm25,mmap-shards,5,16210,32.4676,28.1385,36.7967,31.0990,31.6540,30.1320,38.6280,30.7999,27.1764,35.5385,22901281,357834
wiki,50000,(five OR caption) AND single,COMPLEX,bm25,mmap-shards,5,9782,27.7362,27.4979,27.9745,27.6740,27.8170,27.5740,28.0320,36.0540,35.7469,36.3664,21690624,364361
wiki,50000,(five OR city) AND NOT back,COMPLEX,bm25,mmap-shards,5,16194,42.2950,41.7023,42.8877,42.4050,42.5140,41.4680,42.6920,23.6435,23.3167,23.9795,27687312,397952
wiki,50000,(five OR city) AND back,COMPLEX,bm25,mmap-shards,5,12092,40.6590,40.3190,40.9990,40.6240,40.7600,40.3880,41.0730,24.5948,24.3909,24.8022,28057032,413865
wiki,50000,(five OR country) AND NOT thus,COMPLEX,bm25,mmap-shards,5,16058,31.9800,31.5093,32.4507,31.7690,32.0210,31.7380,32.6250,31.2695,30.8160,31.7367,23312536,343341
wiki,50000,(five OR country) AND thus,COMPLEX,bm25,mmap-shards,5,8320,29.5468,26.7519,32.3417,28.6480,28.6630,28.3070,33.5660,33.8446,30.9198,37.3806,21457083,344419
wiki,50000,(five OR death) AND NOT developed,COMPLEX,bm25,mmap-shards,5,15220,32.9940,29.7704,36.2176,32.0300,32.3840,31.3680,37.5860,30.3085,27.6109,33.5904,23262262,340196
wiki,50000,(five OR death) AND developed,COMPLEX,bm25,mmap-shards,5,9261,31.7046,26.6671,36.7421,30.0210,30.1070,29.4440,38.9480,31.5412,27.2167,37.4994,22158792,346678
wiki,50000,(five OR developed) AND NOT series,COMPLEX,bm25,mmap-shards,5,12460,31.5382,26.3353,36.7411,29.6040,29.9050,29.5580,39.0310,31.7076,27.2175,37.9718,21032424,326737
wiki,50000,(five OR developed) AND series,COMPLEX,bm25,mmap-shards,5,10722,33.0672,29.1623,36.9721,31.7620,31.9260,31.2680,38.6770,30.2414,27.0474,34.2908,21540256,344190
wiki,50000,(five OR either) AND NOT making,COMPLEX,bm25,mmap-shards,5,12638,27.4902,27.2198,27.7606,27.4190,27.6740,27.2350,27.7560,36.3766,36.0222,36.7380,20936531,318750
wiki,50000,(five OR either) AND making,COMPLEX,bm25,mmap-shards,5,10724,29.2638,25.6173,32.9103,27.9990,28.0980,27.7790,34.5140,34.1719,30.3856,39.0361,21073184,335816
wiki,50000,(five OR established) AND NOT either,COMPLEX,bm25,mmap-shards,5,17161,33.9800,30.2592,37.7008,32.6260,33.2840,32.2200,39.2950,29.4291,26.5247,33.0477,23803643,364569
wiki,50000,(five OR established) AND either,COMPLEX,bm25,mmap-shards,5,9155,32.3732,25.9484,38.7980,30.1400,30.8580,29.5460,41.5870,30.8897,25.7745,38.5380,22372542,366811
wiki,50000,(five OR further) AND NOT named,COMPLEX,bm25,mmap-shards,5,10959,30.4914,25.3838,35.5990,28.9210,28.9970,28.3400,37.8310,32.7961,28.0907,39.3953,20410272,351791
wiki,50000,(five OR further) AND named,COMPLEX,bm25,mmap-shards,5,12279,32.7506,30.1361,35.3651,32.0680,32.1670,31.2290,36.4610,30.5338,28.2765,33.1827,22183312,378470
wiki,50000,(five OR important) AND NOT further,COMPLEX,bm25,mmap-shards,5,12502,28.0328,27.8901,28.1755,28.0360,28.0690,27.9230,28.2040,35.6725,35.4918,35.8550,21445248,327501
wiki,50000,(five OR important) AND further,COMPLEX,bm25,mmap-shards,5,11208,31.0618,26.4113,35.7123,29.3080,29.7960,29.1650,37.7490,32.1939,28.0015,37.8626,21778966,346717
wiki,50000,(five OR included) AND NOT death,COMPLEX,bm25,mmap-shards,5,12825,33.0996,30.0720,36.1272,32.0200,33.0660,31.2730,37.3050,30.2118,27.6799,33.2536,22635622,348756
wiki,50000,(five OR included) AND death,COMPLEX,bm25,mmap-shards,5,10819,34.6442,32.4625,36.8259,34.0520,34.6950,32.9980,37.5950,28.8649,27.1548,30.8047,23065155,365952
wiki,50000,(five OR less) AND NOT south,COMPLEX,bm25,mmap-shards,5,12707,35.1082,28.7413,41.4751,32.5400,34.0750,32.3530,44.1920,28.4834,24.1109,34.7931,23229656,353410
wiki,50000,(five OR less) AND south,COMPLEX,bm25,mmap-shards,5,11404,35.6082,31.5013,39.7151,34.3420,34.4990,33.5410,41.4900,28.0834,25.1794,31.7447,23757608,373216
wiki,50000,(five OR making) AND NOT original,COMPLEX,bm25,mmap-shards,5,12390,28.9276,28.3928,29.4624,28.7250,29.2570,28.5290,29.5090,34.5691,33.9416,35.2202,20310336,328147
wiki,50000,(five OR making) AND original,COMPLEX,bm25,mmap-shards,5,10487,29.4332,29.1528,29.7136,29.5370,29.6000,29.1080,29.6310,33.9752,33.6547,34.3020,20490032,344782
wiki,50000,(five OR named) AND NOT included,COMPLEX,bm25,mmap-shards,5,14139,34.7474,29.0134,40.4814,32.8900,33.1180,32.1450,42.9840,28.7791,24.7027,34.4668,23095264,376366
wiki,50000,(five OR named) AND included,COMPLEX,bm25,mmap-shards,5,12755,37.6588,28.9778,46.3398,35.3900,35.5600,33.6050,50.0590,26.5542,21.5797,34.5091,24209627,398362
wiki,50000,(five OR north) AND NOT third,COMPLEX,bm25,mmap-shards,5,15033,38.6700,32.5416,44.7984,36.8420,36.9250,35.7900,47.4630,25.8598,22.3222,30.7299,24870848,372505
wiki,50000,(five OR north) AND third,COMPLEX,bm25,mmap-shards,5,11584,36.2198,33.3716,39.0680,35.3820,35.5700,34.5630,40.2660,27.6092,25.5964,29.9656,24919742,388712
wiki,50000,(five OR point) AND NOT north,COMPLEX,bm25,mmap-shards,5,11568,31.7538,31.5289,31.9787,31.7650,31.8690,31.5380,31.9820,31.4923,31.2708,31.7170,23466864,357960
wiki,50000,(five OR point) AND north,COMPLEX,bm25,mmap-shards,5,12472,35.4424,34.2581,36.6267,35.0690,35.3360,34.6580,37.0930,28.2148,27.3025,29.1901,24974752,384355
wiki,50000,(five OR public) AND NOT less,COMPLEX,bm25,mmap-shards,5,14309,33.3884,28.9608,37.8160,31.8040,31.9320,31.6710,39.7660,29.9505,26.4439,34.5294,22722984,348318
wiki,50000,(five OR public) AND less,COMPLEX,bm25,mmap-shards,5,9811,31.8478,27.9175,35.7781,30.3660,30.7710,30.2590,37.5000,31.3993,27.9500,35.8199,22517576,358851
wiki,50000,(five OR result) AND NOT important,COMPLEX,bm25,mmap-shards,5,12785,29.8982,25.5498,34.2466,28.0570,29.6220,27.8910,36.0270,33.4468,29.2000,39.1393,20226734,325974
wiki,50000,(five OR result) AND important,COMPLEX,bm25,mmap-shards,5,10486,28.6076,28.1233,29.0919,28.6800,28.7180,28.0910,29.1410,34.9557,34.3739,35.5577,20342643,341819
wiki,50000,(five OR series) AND NOT caption,COMPLEX,bm25,mmap-shards,5,12476,29.3630,29.0377,29.6883,29.3260,29.3870,29.0530,29.7740,34.0565,33.6833,34.4380,22984272,351753
wiki,50000,(five OR series) AND caption,COMPLEX,bm25,mmap-shards,5,11456,33.2544,25.9884,40.5204,30.6610,30.8930,30.3780,43.7190,30.0712,24.6789,38.4787,23421128,370847
wiki,50000,(five OR single) AND NOT public,COMPLEX,bm25,mmap-shards,5,12261,30.9622,28.7187,33.2057,30.1840,30.2760,30.0000,34.1900,32.2974,30.1153,34.8205,22294576,335951
wiki,50000,(five OR single) AND public,COMPLEX,bm25,mmap-shards,5,11163,32.6678,30.1510,35.1846,31.4830,33.1340,31.3230,36.0320,30.6112,28.4215,33.1664,22757032,355657
wiki,50000,(five OR south) AND NOT point,COMPLEX,bm25,mmap-shards,5,15417,36.8662,32.5431,41.1893,35.3270,35.5340,35.1350,43.0900,27.1251,24.2781,30.7285,25132315,371215
wiki,50000,(five OR south) AND point,COMPLEX,bm25,mmap-shards,5,10994,35.3368,31.5569,39.1167,34.3780,34.5250,32.7830,40.6320,28.2991,25.5645,31.6888,24514451,384282
wiki,50000,(five OR third) AND NOT country,COMPLEX,bm25,mmap-shards,5,12004,29.9422,29.6855,30.1989,30.0170,30.0220,29.7100,30.2070,33.3977,33.1138,33.6865,21242744,342367
wiki,50000,(five OR third) AND country,COMPLEX,bm25,mmap-shards,5,11072,32.9790,29.0819,36.8761,31.6120,31.8560,31.3260,38.5840,30.3223,27.1179,34.3856,21748259,362089
wiki,50000,(five OR thus) AND NOT established,COMPLEX,bm25,mmap-shards,5,11870,30.9978,26.6445,35.3511,29.6410,29.9390,28.8500,37.2290,32.2604,28.2877,37.5312,22017363,338863
wiki,50000,(five OR thus) AND established,COMPLEX,bm25,mmap-shards,5,11521,35.4200,28.0681,42.7719,31.5970,37.5860,31.4060,44.9180,28.2326,23.3799,35.6276,23022536,360756
wiki,50000,(women OR female) AND scientists,COMPLEX,bm25,mmap-shards,5,1197,13.9526,13.6743,14.2309,13.8760,14.0450,13.7490,14.2990,71.6712,70.2696,73.1299,11902832,161241
wiki,50000,(women OR feminism) AND rights,COMPLEX,bm25,mmap-shards,5,3505,15.7776,12.5917,18.9635,14.5340,16.4730,13.9500,19.9780,63.3810,52.7328,79.4175,10291288,124691
wiki,50000,women NEAR/3 rights AND NOT men,COMPLEX,bm25,mmap-shards,5,213,14.5744,14.3038,14.8450,14.6440,14.6760,14.2070,14.7740,68.6135,67.3629,69.9114,8868376,148097
wiki,50000,17th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,3410,17.4770,17.2269,17.7271,17.4410,17.5270,17.2970,17.7970,57.2181,56.4109,58.0487,10068264,150275
wiki,50000,18th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,4290,18.5848,18.2065,18.9631,18.6520,18.7330,18.1630,18.9580,53.8074,52.7339,54.9256,10564528,156782
wiki,50000,19th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,8451,22.5922,22.4635,22.7209,22.5440,22.6800,22.5020,22.7260,44.2631,44.0123,44.5167,12257208,185453
wiki,50000,20th NEAR/3 century,NEAR/3,bm25,mmap-shards,5,10778,26.2678,23.3145,29.2211,25.3180,25.6690,24.5960,30.4660,38.0694,34.2218,42.8918,13254168,201515
wiki,50000,21st NEAR/3 century,NEAR/3,bm25,mmap-shards,5,4033,17.8408,17.5984,18.0832,17.8910,17.9800,17.5340,18.0210,56.0513,55.3001,56.8232,10021648,152294
wiki,50000,align NEAR/3 center,NEAR/3,bm25,mmap-shards,5,8417,31.9594,28.6762,35.2426,31.0070,31.6670,30.1980,36.5740,31.2897,28.3747,34.8722,23964744,170508
wiki,50000,best NEAR/3 known,NEAR/3,bm25,mmap-shards,5,3524,24.8160,18.2865,31.3455,22.2020,23.3690,22.1490,34.1790,40.2966,31.9025,54.6850,12133499,228841
wiki,50000,birth NEAR/3 date,NEAR/3,bm25,mmap-shards,5,6463,17.9502,16.9101,18.9903,18.1270,18.1360,16.9210,19.1380,55.7097,52.6585,59.1362,10017768,169654
wiki,50000,birth NEAR/3 name,NEAR/3,bm25,mmap-shards,5,3938,19.4998,19.2769,19.7227,19.4550,19.6620,19.2460,19.6840,51.2826,50.7030,51.8756,11781536,219339
wiki,50000,birth NEAR/3 place,NEAR/3,bm25,mmap-shards,5,6310,17.0670,16.1621,17.9719,16.7940,16.8620,16.6120,18.3600,58.5926,55.6425,61.8730,10169920,175225
wiki,50000,births NEAR/3 category,NEAR/3,bm25,mmap-shards,5,6793,26.8824,25.0901,28.6747,26.2750,26.3520,26.1560,29.4610,37.1991,34.8739,39.8564,19657747,274702
wiki,50000,category NEAR/3 people,NEAR/3,bm25,mmap-shards,5,6567,37.6816,37.0023,38.3609,37.4840,37.5710,37.2540,38.6380,26.5382,26.0682,27.0253,26316688,370972
wiki,50000,class NEAR/3 wikitable,NEAR/3,bm25,mmap-shards,5,12058,22.6882,16.8427,28.5337,20.6430,20.6570,20.3990,31.1090,44.0758,35.0462,59.3730,12174907,179798
wiki,50000,date NEAR/3 birth,NEAR/3,bm25,mmap-shards,5,6463,16.5330,15.1861,17.8799,16.1710,16.2580,15.8590,18.4510,60.4851,55.9288,65.8496,9994208,169661
wiki,50000,date NEAR/3 death,NEAR/3,bm25,mmap-shards,5,5570,19.3500,17.0790,21.6210,18.5820,18.6920,18.3320,22.6140,51.6796,46.2513,58.5514,11360768,198173
wiki,50000,death NEAR/3 date,NEAR/3,bm25,mmap-shards,5,5570,18.5382,18.3815,18.6949,18.4750,18.6710,18.4030,18.6750,53.9427,53.4906,54.4024,11570760,198175
wiki,50000,death NEAR/3 place,NEAR/3,bm25,mmap-shards,5,5389,19.5546,19.4265,19.6827,19.5320,19.6320,19.4380,19.6870,51.1389,50.8059,51.4762,11700707,203679
wiki,50000,deaths NEAR/3 category,NEAR/3,bm25,mmap-shards,5,5691,27.2244,26.7826,27.6662,27.2730,27.3220,26.6910,27.6780,36.7318,36.1452,37.3377,19573392,276660
wiki,50000,each NEAR/3 other,NEAR/3,bm25,mmap-shards,5,6209,34.9812,33.2391,36.7233,34.4550,34.8420,33.9120,37.4190,28.5868,27.2306,30.0851,17587843,305302
wiki,50000,even NEAR/3 though,NEAR/3,bm25,mmap-shards,5,3639,16.5216,16.1390,16.9042,16.4810,16.7260,16.1580,16.9250,60.5268,59.1571,61.9615,9433488,177360
wiki,50000,female NEAR/3 scientists,NEAR/3,bm25,mmap-shards,5,12,6.6724,6.5096,6.8352,6.6170,6.7180,6.5460,6.8790,149.8711,146.3020,153.6187,5084995,65742
wiki,50000,first NEAR/3 time,NEAR/3,bm25,mmap-shards,5,6528,44.0292,43.6765,44.3819,43.9740,44.3010,43.7100,44.3440,22.7122,22.5317,22.8956,23048099,360031
wiki,50000,many NEAR/3 other,NEAR/3,bm25,mmap-shards,5,4570,38.4970,36.2892,40.7048,37.8170,38.3170,37.2270,41.5960,25.9761,24.5671,27.5564,19414032,341667
wiki,50000,most NEAR/3 common,NEAR/3,bm25,mmap-shards,5,3633,25.3186,25.0724,25.5648,25.3840,25.4090,25.0060,25.5290,39.4967,39.1163,39.8845,13992867,252202
wiki,50000,most NEAR/3 important,NEAR/3,bm25,mmap-shards,5,4642,26.1124,22.9773,29.2475,25.0220,25.1040,24.8600,30.6270,38.2960,34.1909,43.5213,13997376,242193
wiki,50000,nbsp NEAR/3 million,NEAR/3,bm25,mmap-shards,5,3252,20.7714,20.6118,20.9310,20.7320,20.8410,20.6420,20.9590,48.1431,47.7759,48.5160,12693912,163657
wiki,50000,north NEAR/3 america,NEAR/3,bm25,mmap-shards,5,4441,18.9940,17.1044,20.8836,18.0160,20.4310,17.8130,20.8700,52.6482,47.8844,58.4647,10464235,165227
wiki,50000,other NEAR/3 hand,NEAR/3,bm25,mmap-shards,5,3076,26.1082,25.8920,26.3244,26.1570,26.1870,25.8120,26.2660,38.3021,37.9875,38.6220,14508995,241387
wiki,50000,prime NEAR/3 minister,NEAR/3,bm25,mmap-shards,5,3810,13.0584,7.7046,18.4122,11.1460,11.2090,11.0280,20.7720,76.5791,54.3117,129.7934,6755931,70222
wiki,50000,right NEAR/3 thumb,NEAR/3,bm25,mmap-shards,5,15303,45.5098,40.0132,51.0064,43.5150,43.6460,43.4490,53.4290,21.9733,19.6054,24.9918,26331120,329750
wiki,50000,same NEAR/3 time,NEAR/3,bm25,mmap-shards,5,5501,30.3118,29.7387,30.8849,30.2570,30.6050,29.7830,30.9270,32.9905,32.3782,33.6263,15745120,290738
wiki,50000,same NEAR/3 year,NEAR/3,bm25,mmap-shards,5,4395,29.4334,20.1164,38.7504,26.0820,26.1720,26.0090,42.8580,33.9750,25.8062,49.7106,14073248,261743
wiki,50000,style NEAR/3 text,NEAR/3,bm25,mmap-shards,5,5743,29.9660,29.3132,30.6188,29.7700,30.5150,29.3860,30.5290,33.3712,32.6596,34.1144,22979384,169377
wiki,50000,text NEAR/3 align,NEAR/3,bm25,mmap-shards,5,6204,29.3558,28.8374,29.8742,29.2320,29.2510,28.9950,30.0790,34.0648,33.4737,34.6772,22723576,145361
wiki,50000,thumb NEAR/3 left,NEAR/3,bm25,mmap-shards,5,10642,41.1774,35.1061,47.2487,38.3290,42.3220,37.7600,49.2810,24.2852,21.1646,28.4851,21037176,304889
wiki,50000,thumb NEAR/3 right,NEAR/3,bm25,mmap-shards,5,15303,45.5352,42.9512,48.1192,45.0020,45.2660,44.1140,49.1450,21.9610,20.7817,23.2822,26950371,329267
wiki,50000,thumb NEAR/3 upright,NEAR/3,bm25,mmap-shards,5,12279,35.6340,29.9776,41.2904,34.1850,34.3050,32.4630,43.6790,28.0631,24.2187,33.3582,18443590,259681
wiki,50000,took NEAR/3 place,NEAR/3,bm25,mmap-shards,5,4956,17.9538,17.8093,18.0983,17.9050,18.0260,17.8370,18.1200,55.6985,55.2539,56.1503,10338408,191814
wiki,50000,united NEAR/3 kingdom,NEAR/3,bm25,mmap-shards,5,7222,25.4248,21.9972,28.8524,24.2030,24.2500,24.1190,30.3630,39.3317,34.6592,45.4603,13780187,202827
wiki,50000,united NEAR/3 nations,NEAR/3,bm25,mmap-shards,5,2903,19.3084,18.9943,19.6225,19.4470,19.4980,18.9610,19.5180,51.7909,50.9619,52.6473,11016712,163150
wiki,50000,united NEAR/3 states,NEAR/3,bm25,mmap-shards,5,20880,41.9148,39.9804,43.8492,41.3300,41.5630,40.9860,44.6700,23.8579,22.8054,25.0122,22175080,303840
wiki,50000,university NEAR/3 press,NEAR/3,bm25,mmap-shards,5,5698,19.2612,19.0721,19.4503,19.3630,19.3740,19.0710,19.3780,51.9178,51.4130,52.4327,11189691,157858
wiki,50000,voting NEAR/3 rights,NEAR/3,bm25,mmap-shards,5,349,6.6440,6.3420,6.9460,6.7370,6.7590,6.2110,6.7880,150.5117,143.9683,157.6783,4954440,52612
wiki,50000,well NEAR/3 known,NEAR/3,bm25,mmap-shards,5,4439,27.3474,26.5066,28.1882,27.1160,27.2900,26.8020,28.5170,36.5665,35.4758,37.7265,14738267,291553
wiki,50000,wikitable NEAR/3 sortable,NEAR/3,bm25,mmap-shards,5,4856,11.3774,11.1158,11.6390,11.3100,11.3150,11.2090,11.7460,87.8935,85.9180,89.9621,6934640,95598
wiki,50000,women NEAR/3 education,NEAR/3,bm25,mmap-shards,5,132,9.8892,9.8188,9.9596,9.9120,9.9180,9.8260,9.9560,101.1204,100.4059,101.8452,6594576,93667
wiki,50000,women NEAR/3 rights,NEAR/3,bm25,mmap-shards,5,570,10.5626,10.1443,10.9809,10.6190,10.7500,10.0060,10.8880,94.6737,91.0671,98.5777,6687384,90335
wiki,50000,women NEAR/3 science,NEAR/3,bm25,mmap-shards,5,73,10.3996,10.2274,10.5718,10.4700,10.4970,10.2150,10.5270,96.1575,94.5910,97.7768,6689960,94053
wiki,50000,years NEAR/3 later,NEAR/3,bm25,mmap-shards,5,5815,32.6534,27.0467,38.2601,29.8400,34.2000,29.4650,39.9400,30.6247,26.1369,36.9731,16264680,291767
wiki,50000,york NEAR/3 city,NEAR/3,bm25,mmap-shards,5,4514,24.5058,23.9538,25.0578,24.5720,24.7510,23.8190,24.9970,40.8067,39.9077,41.7471,13535088,191180
wiki,50000,feminism AND NOT anarchism,NOT,bm25,mmap-shards,5,305,3.2218,2.9323,3.5113,3.1700,3.2000,3.0140,3.6190,310.3855,284.7947,341.0294,3064123,2990
wiki,50000,five AND NOT area,NOT,bm25,mmap-shards,5,8074,21.5390,19.2229,23.8551,21.1090,22.3130,19.9050,24.3790,46.4274,41.9198,52.0213,11787640,181785
wiki,50000,five AND NOT back,NOT,bm25,mmap-shards,5,7570,16.6370,16.5238,16.7502,16.6020,16.7140,16.5260,16.7470,60.1070,59.7008,60.5188,9833584,165316
wiki,50000,five AND NOT book,NOT,bm25,mmap-shards,5,9225,17.6208,17.4413,17.8003,17.5860,17.6080,17.4860,17.8660,56.7511,56.1789,57.3351,10312304,156169
wiki,50000,five AND NOT caption,NOT,bm25,mmap-shards,5,7843,17.4776,11.9310,23.0242,15.6270,16.1280,15.0560,25.4330,57.2161,43.4326,83.8152,9747328,174128
wiki,50000,five AND NOT central,NOT,bm25,mmap-shards,5,8451,17.2224,17.1518,17.2930,17.2210,17.2410,17.1390,17.2970,58.0639,57.8268,58.3029,10016304,165069
wiki,50000,five AND NOT city,NOT,bm25,mmap-shards,5,6383,23.4658,21.4037,25.5279,22.5120,24.3220,22.1770,25.9990,42.6152,39.1728,46.7209,12732536,196733
wiki,50000,five AND NOT country,NOT,bm25,mmap-shards,5,7698,18.2840,17.7851,18.7829,18.1630,18.3850,17.9160,18.9310,54.6926,53.2399,56.2268,10329960,168098
wiki,50000,five AND NOT created,NOT,bm25,mmap-shards,5,8289,16.7936,16.1898,17.3974,16.7460,16.7610,16.3550,17.6080,59.5465,57.4797,61.7675,9634712,161057
wiki,50000,five AND NOT death,NOT,bm25,mmap-shards,5,8247,18.8092,16.1472,21.4712,17.8910,17.9720,17.6760,22.6400,53.1655,46.5740,61.9302,10282536,165923
wiki,50000,five AND NOT described,NOT,bm25,mmap-shards,5,9315,16.6762,16.3479,17.0045,16.6860,16.8130,16.2590,16.9700,59.9657,58.8080,61.1699,9755459,151962
wiki,50000,five AND NOT developed,NOT,bm25,mmap-shards,5,9200,16.8018,16.4040,17.1996,16.9580,16.9880,16.3160,17.1030,59.5174,58.1409,60.9607,9871539,153534
wiki,50000,five AND NOT development,NOT,bm25,mmap-shards,5,9276,18.4180,14.3259,22.5101,16.9620,17.1210,16.8290,24.3110,54.2947,44.4244,69.8038,10009699,152992
wiki,50000,five AND NOT does,NOT,bm25,mmap-shards,5,10344,16.9390,15.9761,17.9019,16.6650,16.9030,16.3050,18.2720,59.0354,55.8599,62.5937,9630968,147423
wiki,50000,five AND NOT down,NOT,bm25,mmap-shards,5,8259,16.4992,16.3724,16.6260,16.5150,16.5880,16.3760,16.6040,60.6090,60.1468,61.0784,9568712,157786
wiki,50000,five AND NOT either,NOT,bm25,mmap-shards,5,9490,16.5826,16.1026,17.0626,16.6070,16.8290,16.0580,17.0480,60.3042,58.6078,62.1017,9715032,152734
wiki,50000,five AND NOT established,NOT,bm25,mmap-shards,5,7157,18.1504,17.8743,18.4265,18.0430,18.3450,17.9420,18.4320,55.0952,54.2696,55.9463,10617411,180242
wiki,50000,five AND NOT family,NOT,bm25,mmap-shards,5,7810,19.9100,15.1380,24.6820,18.1930,18.4110,17.9960,26.7810,50.2260,40.5154,66.0589,10331520,173743
wiki,50000,five AND NOT former,NOT,bm25,mmap-shards,5,7690,17.6314,17.3325,17.9303,17.6520,17.7030,17.3290,17.9740,56.7170,55.7715,57.6952,9989032,165627
wiki,50000,five AND NOT further,NOT,bm25,mmap-shards,5,8226,16.5414,16.2129,16.8699,16.4850,16.8030,16.2540,16.8300,60.4544,59.2771,61.6794,9534288,158493
wiki,50000,five AND NOT held,NOT,bm25,mmap-shards,5,7943,19.7182,15.3009,24.1355,17.6380,22.6390,16.9030,24.4410,50.7146,41.4328,65.3556,9666761,156827
wiki,50000,five AND NOT important,NOT,bm25,mmap-shards,5,8959,17.2936,17.0719,17.5153,17.2870,17.4420,17.0570,17.4910,57.8249,57.0930,58.5757,9587019,157361
wiki,50000,five AND NOT included,NOT,bm25,mmap-shards,5,7256,17.1848,16.7210,17.6486,17.0340,17.2140,16.9050,17.8190,58.1910,56.6617,59.8050,9827184,165547
wiki,50000,five AND NOT just,NOT,bm25,mmap-shards,5,8230,19.4810,16.0240,22.9380,19.4720,21.8710,16.6710,22.6380,51.3321,43.5957,62.4065,9488432,157234
wiki,50000,five AND NOT less,NOT,bm25,mmap-shards,5,8943,17.1038,16.8646,17.3430,17.1590,17.1910,16.7680,17.2570,58.4665,57.6601,59.2958,9572160,159322
wiki,50000,five AND NOT making,NOT,bm25,mmap-shards,5,8267,16.7918,16.5764,17.0072,16.7560,16.9380,16.5620,16.9890,59.5529,58.7987,60.3267,9447496,156421
wiki,50000,five AND NOT named,NOT,bm25,mmap-shards,5,6955,19.4888,15.6909,23.2867,18.3150,18.8600,17.4690,24.8840,51.3115,42.9430,63.7311,10079560,183477
wiki,50000,five AND NOT near,NOT,bm25,mmap-shards,5,8196,17.9634,17.4676,18.4592,18.0750,18.2380,17.3730,18.3660,55.6687,54.1736,57.2487,9841688,165261
wiki,50000,five AND NOT north,NOT,bm25,mmap-shards,5,7072,19.9332,19.0863,20.7801,20.1610,20.3450,18.7370,20.3760,50.1676,48.1230,52.3936,11261864,183430
wiki,50000,five AND NOT original,NOT,bm25,mmap-shards,5,8441,17.7690,15.0150,20.5230,16.6430,17.4770,16.5160,21.6730,56.2778,48.7258,66.6002,9733864,159856
wiki,50000,five AND NOT point,NOT,bm25,mmap-shards,5,8373,16.9056,16.8069,17.0043,16.9100,16.9140,16.8250,17.0300,59.1520,58.8088,59.4993,9873536,162355
wiki,50000,five AND NOT power,NOT,bm25,mmap-shards,5,8947,17.7684,17.1242,18.4126,17.7820,18.0900,17.1170,18.4260,56.2797,54.3107,58.3968,9843624,155236
wiki,50000,five AND NOT present,NOT,bm25,mmap-shards,5,7848,20.3530,14.6159,26.0901,18.3800,18.9130,17.7190,28.5840,49.1328,38.3287,68.4187,9995680,171366
wiki,50000,five AND NOT public,NOT,bm25,mmap-shards,5,7424,19.0874,18.6012,19.5736,19.1230,19.3550,18.5050,19.5120,52.3906,51.0892,53.7600,10328560,168278
wiki,50000,five AND NOT published,NOT,bm25,mmap-shards,5,9283,19.8588,15.3449,24.3727,18.3730,18.5030,17.8960,26.3500,50.3555,41.0296,65.1680,10051262,152823
wiki,50000,five AND NOT rather,NOT,bm25,mmap-shards,5,9545,18.0166,16.7025,19.3307,17.9170,18.4130,16.9050,19.5960,55.5044,51.7312,59.8713,9659184,149731
wiki,50000,five AND NOT related,NOT,bm25,mmap-shards,5,10032,17.2470,16.2165,18.2775,17.0910,17.1170,16.4840,18.6610,57.9811,54.7121,61.6656,9595472,148158
wiki,50000,five AND NOT result,NOT,bm25,mmap-shards,5,8675,18.4716,14.8212,22.1220,17.1460,18.1840,16.4210,23.6070,54.1372,45.2040,67.4707,9488923,156429
wiki,50000,five AND NOT series,NOT,bm25,mmap-shards,5,8244,18.5308,18.2536,18.8080,18.5200,18.6190,18.2810,18.8560,53.9642,53.1689,54.7837,10528872,163459
wiki,50000,five AND NOT short,NOT,bm25,mmap-shards,5,9136,17.2718,15.1383,19.4053,16.4070,16.8800,16.3730,20.3220,57.8978,51.5323,66.0577,9799040,151704
wiki,50000,five AND NOT single,NOT,bm25,mmap-shards,5,8839,19.5708,15.3997,23.7419,18.5000,21.1970,16.7140,24.6300,51.0965,42.1196,64.9363,9637891,156734
wiki,50000,five AND NOT sometimes,NOT,bm25,mmap-shards,5,10153,17.4736,15.1507,19.7965,16.6750,16.7250,16.5210,20.8180,57.2292,50.5140,66.0035,9693003,150310
wiki,50000,five AND NOT south,NOT,bm25,mmap-shards,5,7350,20.0512,19.7679,20.3345,19.9830,20.1410,19.8100,20.3990,49.8723,49.1775,50.5871,11312376,181181
